1,1.2039728043
10,2.3025850930
2,1.2039728043
2d,2.3025850930
2s,2.3025850930
3,1.6094379124
4,2.3025850930
4d,2.3025850930
5,2.3025850930
5s,2.3025850930
6,2.3025850930
6d,2.3025850930
7,2.3025850930
8,2.3025850930
8d,2.3025850930
9,2.3025850930
a,0.0000000000
abaissiez,2.3025850930
abandon,2.3025850930
abase,1.6094379124
abate,1.6094379124
abated,2.3025850930
abbey,0.6931471806
abbeys,2.3025850930
abbot,1.6094379124
abbots,2.3025850930
abel,1.6094379124
abergavenny,2.3025850930
abet,2.3025850930
abhor,1.6094379124
abhorr,2.3025850930
abhorred,2.3025850930
abide,0.9162907319
abides,1.2039728043
abilities,2.3025850930
ability,2.3025850930
abject,0.9162907319
abjects,2.3025850930
able,0.2231435513
aboard,1.6094379124
abode,1.6094379124
aboded,2.3025850930
abodements,2.3025850930
aboding,2.3025850930
abominable,0.6931471806
abortive,1.6094379124
abortives,2.3025850930
abound,1.2039728043
abounding,2.3025850930
about,0.0000000000
above,0.2231435513
abraham,1.6094379124
abrawl,2.3025850930
abreast,1.6094379124
abridge,2.3025850930
abridgment,2.3025850930
abroach,2.3025850930
abroad,0.0000000000
abrooch,2.3025850930
abrook,2.3025850930
abrupt,2.3025850930
absence,0.3566749439
absent,0.6931471806
absey,2.3025850930
absolute,1.2039728043
absolutely,2.3025850930
absolved,2.3025850930
abstains,2.3025850930
abstract,1.6094379124
absurd,2.3025850930
absyrtus,2.3025850930
abundance,1.2039728043
abundant,2.3025850930
abuse,0.6931471806
abused,0.9162907319
abuses,2.3025850930
abusing,1.6094379124
abutting,2.3025850930
accent,0.9162907319
accents,1.6094379124
accept,0.3566749439
acceptance,2.3025850930
accepted,2.3025850930
access,1.6094379124
accessary,2.3025850930
accident,1.6094379124
accidents,1.6094379124
accite,2.3025850930
accites,2.3025850930
accommodated,2.3025850930
accommodo,2.3025850930
accompanied,0.9162907319
accompany,2.3025850930
accomplices,2.3025850930
accomplish,1.6094379124
accomplishing,2.3025850930
accomplishment,2.3025850930
accompt,1.6094379124
accord,2.3025850930
accordeth,2.3025850930
according,0.2231435513
accordingly,1.2039728043
accords,2.3025850930
account,0.2231435513
accounted,2.3025850930
accounts,2.3025850930
accoutrement,2.3025850930
accrue,2.3025850930
accumulated,2.3025850930
accursed,0.5108256238
accusation,1.2039728043
accusations,1.2039728043
accuse,0.6931471806
accused,0.9162907319
accuser,1.6094379124
accusers,1.6094379124
accuseth,2.3025850930
accusing,2.3025850930
accustom,1.6094379124
ache,1.2039728043
achieve,1.6094379124
achieved,0.6931471806
achievement,1.6094379124
achievements,2.3025850930
achilles,2.3025850930
achitophel,2.3025850930
acknowledge,0.9162907319
acknowledgement,2.3025850930
aconitum,2.3025850930
acquaint,1.2039728043
acquaintance,0.9162907319
acquainted,0.9162907319
acquire,2.3025850930
acquit,0.9162907319
acquittance,2.3025850930
acquitted,2.3025850930
acres,2.3025850930
act,0.0000000000
acting,2.3025850930
action,0.5108256238
actions,0.6931471806
active,0.9162907319
activity,2.3025850930
actor,2.3025850930
actors,2.3025850930
acts,0.3566749439
adage,2.3025850930
adam,0.9162907319
adamant,2.3025850930
add,0.2231435513
added,1.2039728043
adder,1.2039728043
adders,2.3025850930
addict,2.3025850930
addiction,2.3025850930
adding,1.6094379124
addition,1.2039728043
address,1.6094379124
addrest,2.3025850930
adds,1.6094379124
adieu,0.3566749439
adjourn,2.3025850930
adjudged,1.6094379124
adjunct,2.3025850930
administer,2.3025850930
administration,2.3025850930
admiral,0.9162907319
admiration,1.6094379124
admire,2.3025850930
admired,1.2039728043
admirer,2.3025850930
admiring,1.2039728043
admit,0.6931471806
admits,2.3025850930
admittance,1.6094379124
admitted,1.2039728043
admonish,2.3025850930
admonishing,2.3025850930
admonishments,2.3025850930
admonition,2.3025850930
ado,0.6931471806
adonis,2.3025850930
adopt,2.3025850930
adopted,1.6094379124
adopts,2.3025850930
adoration,2.3025850930
adoreth,2.3025850930
adorn,1.6094379124
adorned,1.6094379124
adsum,2.3025850930
adulation,2.3025850930
adulterate,2.3025850930
adulterates,2.3025850930
adultery,2.3025850930
advance,0.5108256238
advanced,1.6094379124
advancement,1.2039728043
advancements,2.3025850930
advancing,2.3025850930
advantage,0.1053605157
advantageable,2.3025850930
advantages,0.6931471806
advantaging,2.3025850930
adventure,0.5108256238
adventures,2.3025850930
adventurous,2.3025850930
adventurously,2.3025850930
adversaries,1.2039728043
adversary,1.2039728043
adverse,0.9162907319
adversity,1.6094379124
advertise,2.3025850930
advertised,1.2039728043
advertisement,2.3025850930
advice,0.5108256238
advise,1.6094379124
advised,0.2231435513
advisedly,2.3025850930
advocate,2.3025850930
aeacida,2.3025850930
aeneas,2.3025850930
aeolus,2.3025850930
aery,1.6094379124
aesop,2.3025850930
afar,0.6931471806
afear,2.3025850930
afeard,0.9162907319
affability,2.3025850930
