a,0.0000000000
abate,1.6094379124
abettor,1.6094379124
abhor,0.2231435513
abide,0.5108256238
able,1.6094379124
abomination,1.6094379124
abominations,1.6094379124
about,0.5108256238
above,0.5108256238
abridgement,1.6094379124
abroad,1.6094379124
absence,0.9162907319
absent,1.6094379124
absolute,1.6094379124
absolution,1.6094379124
abstaining,1.6094379124
abundance,1.6094379124
abundant,1.6094379124
abuse,0.5108256238
abused,0.9162907319
abuses,0.9162907319
abusing,1.6094379124
abysm,1.6094379124
accent,1.6094379124
accents,0.9162907319
acceptable,1.6094379124
acceptance,0.5108256238
accessary,0.9162907319
accident,0.9162907319
accidental,1.6094379124
accidents,1.6094379124
acclamation,1.6094379124
accompanied,1.6094379124
accomplish,1.6094379124
accomplishment,1.6094379124
accorded,1.6094379124
according,1.6094379124
account,0.9162907319
accounted,1.6094379124
accumulate,1.6094379124
accurst,1.6094379124
accuse,1.6094379124
accusing,1.6094379124
ache,0.9162907319
achieve,1.6094379124
achilles,1.6094379124
acknowledge,1.6094379124
acquaintance,0.9162907319
acquainted,0.9162907319
acquit,1.6094379124
across,1.6094379124
act,0.2231435513
action,0.9162907319
active,1.6094379124
actor,0.9162907319
actors,1.6094379124
acts,1.6094379124
acture,1.6094379124
add,0.9162907319
added,0.5108256238
adder,0.5108256238
addeth,1.6094379124
addict,1.6094379124
adding,1.6094379124
addition,1.6094379124
additions,1.6094379124
address,1.6094379124
adds,0.9162907319
adieu,0.9162907319
adjunct,0.9162907319
admiration,1.6094379124
admire,0.9162907319
admired,0.9162907319
admiring,1.6094379124
admit,1.6094379124
admits,1.6094379124
admitted,1.6094379124
ado,1.6094379124
adon,0.9162907319
adonis,0.5108256238
adons,1.6094379124
adore,0.5108256238
adored,1.6094379124
adorn,1.6094379124
adulterate,0.5108256238
advance,0.5108256238
advantage,0.5108256238
adventurer,1.6094379124
adverse,1.6094379124
advice,0.9162907319
advised,0.5108256238
advisedly,0.9162907319
advocate,1.6094379124
aetna,1.6094379124
afar,0.9162907319
afeard,1.6094379124
affable,1.6094379124
affairs,0.9162907319
affected,1.6094379124
affectedly,1.6094379124
affection,0.5108256238
affections,0.9162907319
afflict,1.6094379124
afflicted,1.6094379124
afford,0.9162907319
affords,0.9162907319
affright,1.6094379124
afloat,1.6094379124
afraid,0.5108256238
afresh,1.6094379124
after,0.5108256238
afterwards,1.6094379124
again,0.0000000000
against,0.2231435513
age,0.0000000000
aged,1.6094379124
agents,1.6094379124
ages,1.6094379124
aggravate,1.6094379124
agree,1.6094379124
agrees,0.9162907319
agues,1.6094379124
ah,0.5108256238
aid,0.5108256238
aidance,1.6094379124
aids,1.6094379124
aim,0.5108256238
air,0.2231435513
airy,1.6094379124
ajax,1.6094379124
alabaster,0.9162907319
alack,0.5108256238
alarm,1.6094379124
alarms,1.6094379124
alarum,1.6094379124
alarums,1.6094379124
alas,0.2231435513
alchemy,1.6094379124
alien,1.6094379124
alight,1.6094379124
alike,1.6094379124
alive,0.2231435513
all,0.0000000000
allay,1.6094379124
allege,1.6094379124
allotted,1.6094379124
allow,0.9162907319
allure,1.6094379124
almighty,1.6094379124
almost,0.9162907319
alms,1.6094379124
aloes,1.6094379124
aloft,0.9162907319
alone,0.2231435513
along,1.6094379124
aloof,1.6094379124
aloud,1.6094379124
already,0.9162907319
altar,1.6094379124
altars,1.6094379124
alter,0.9162907319
alteration,1.6094379124
altering,1.6094379124
alters,1.6094379124
although,0.5108256238
altogether,1.6094379124
always,0.5108256238
am,0.0000000000
amain,1.6094379124
amaze,1.6094379124
amazed,0.9162907319
amazedly,1.6094379124
amazes,1.6094379124
amazeth,1.6094379124
amber,0.9162907319
ambition,1.6094379124
ambitious,1.6094379124
ambush,0.9162907319
amen,1.6094379124
amend,1.6094379124
amended,1.6094379124
amending,1.6094379124
amends,0.9162907319
amid,1.6094379124
amiss,0.9162907319
among,0.2231435513
amongst,1.6094379124
amorous,1.6094379124
amorously,1.6094379124
amplify,1.6094379124
an,0.0000000000
anatomized,1.6094379124
anchor,1.6094379124
ancient,1.6094379124
and,0.0000000000
anew,0.5108256238
angel,0.9162907319
anger,0.2231435513
angry,0.5108256238
annex,1.6094379124
annexed,1.6094379124
annexions,1.6094379124
annoy,0.5108256238
anon,0.0000000000
another,0.2231435513
answer,0.2231435513
answering,1.6094379124
answers,0.5108256238
anthem,0.9162907319
anticipate,1.6094379124
antics,1.6094379124
antique,1.6094379124
antiquities,1.6094379124
antiquity,1.6094379124
any,0.2231435513
apace,0.9162907319
apollo,1.6094379124
apologies,1.6094379124
appaid,1.6094379124
appalled,1.6094379124
appals,1.6094379124
apparel,1.6094379124
apparitions,1.6094379124
appeal,0.9162907319
appear,0.5108256238
appearance,1.6094379124
appearing,1.6094379124
appears,0.2231435513
appertainings,1.6094379124
appetite,0.2231435513
appetites,1.6094379124
apple,1.6094379124
applied,0.9162907319
applying,0.5108256238
approach,0.9162907319
approve,1.6094379124
april,0.5108256238
apt,0.9162907319
aptly,0.9162907319
aptness,1.6094379124
aqua,1.6094379124
arabian,1.6094379124
arbitrators,1.6094379124
arch,1.6094379124
ardea,1.6094379124
are,0.0000000000
argued,1.6094379124
argument,0.5108256238
arguments,1.6094379124
aright,1.6094379124
arise,0.9162907319
ariseth,1.6094379124
arising,1.6094379124
arm,0.9162907319
armed,0.9162907319
armies,1.6094379124
armour,1.6094379124
arms,0.2231435513
army,1.6094379124
array,0.9162907319
arrest,0.9162907319
arrival,1.6094379124
arrive,1.6094379124
arrived,1.6094379124
arrow,1.6094379124
art,0.0000000000
arts,1.6094379124
as,0.0000000000
ashamed,1.6094379124
ashes,0.9162907319
ashy,0.9162907319
aside,0.9162907319
ask,0.5108256238
askance,0.5108256238
asks,1.6094379124
asleep,1.6094379124
aspect,0.9162907319
aspects,1.6094379124
aspire,0.9162907319
aspiring,1.6094379124
assail,0.5108256238
assailed,1.6094379124
assails,1.6094379124
assault,1.6094379124
assay,0.9162907319
assays,1.6094379124
assemble,1.6094379124
assign,1.6094379124
assist,1.6094379124
assistance,1.6094379124
assuage,0.5108256238
assuaged,1.6094379124
assure,0.9162907319
assured,0.5108256238
astonish,1.6094379124
astonished,1.6094379124
astronomy,1.6094379124
asunder,0.9162907319
at,0.0000000000
attaint,0.2231435513
attainted,1.6094379124
attempt,1.6094379124
attend,0.2231435513
attended,0.9162907319
attendeth,1.6094379124
attending,1.6094379124
attends,1.6094379124
attention,1.6094379124
attired,1.6094379124
attorney,1.6094379124
audaciously,1.6094379124
audacity,1.6094379124
audience,0.9162907319
audit,0.9162907319
aught,0.5108256238
augmenting,1.6094379124
augur,1.6094379124
augurs,1.6094379124
auspicious,1.6094379124
author,0.9162907319
authority,0.9162907319
authorized,1.6094379124
authorizing,1.6094379124
authors,1.6094379124
autumn,1.6094379124
avails,1.6094379124
avaunt,1.6094379124
avouched,1.6094379124
awake,0.9162907319
awakes,1.6094379124
awaketh,1.6094379124
awards,1.6094379124
away,0.2231435513
awe,1.6094379124
awed,1.6094379124
awhile,1.6094379124
ay,0.2231435513
aye,1.6094379124
azure,1.6094379124
babe,0.5108256238
babes,1.6094379124
back,0.2231435513
backward,0.9162907319
bad,0.2231435513
bade,1.6094379124
badge,1.6094379124
badges,1.6094379124
badness,1.6094379124
bail,1.6094379124
bait,0.9162907319
baits,1.6094379124
balk,1.6094379124
balls,0.5108256238
balm,0.9162907319
balmy,1.6094379124
ban,0.9162907319
band,0.9162907319
bane,1.6094379124
banish,0.9162907319
banishment,1.6094379124
bank,1.6094379124
bankrupt,0.5108256238
banks,0.9162907319
banner,1.6094379124
banning,1.6094379124
banquet,0.9162907319
bar,1.6094379124
bare,0.0000000000
bareness,1.6094379124
bargains,1.6094379124
bark,0.5108256238
barketh,1.6094379124
barns,1.6094379124
baron,0.9162907319
barr,0.9162907319
barren,0.5108256238
barrenly,1.6094379124
bars,0.9162907319
base,0.5108256238
basely,0.9162907319
baser,1.6094379124
bases,1.6094379124
basest,1.6094379124
bashful,0.9162907319
bastard,0.9162907319
bastards,1.6094379124
bastardy,1.6094379124
bat,1.6094379124
bate,1.6094379124
bateless,1.6094379124
bath,1.6094379124
bathe,1.6094379124
bathed,1.6094379124
bathes,0.9162907319
batter,0.9162907319
battering,1.6094379124
battery,0.9162907319
battle,0.5108256238
bawd,0.9162907319
bay,0.5108256238
be,0.0000000000
beaded,1.6094379124
beak,0.9162907319
beams,0.5108256238
bear,0.0000000000
beard,0.9162907319
bearer,1.6094379124
bearing,0.5108256238
bears,0.5108256238
beast,0.5108256238
beasts,0.9162907319
beat,1.6094379124
beated,1.6094379124
beaten,0.9162907319
beating,0.9162907319
beats,0.5108256238
beauteous,0.2231435513
beauties,0.5108256238
