',0.0000000000
''all,1.6094379124
''among,1.6094379124
''and,1.6094379124
''but,1.6094379124
''how,1.6094379124
''lo,1.6094379124
''look,1.6094379124
''my,1.6094379124
''now,1.6094379124
''o,1.6094379124
''the,1.6094379124
''tis,0.9162907319
''when,1.6094379124
'a,0.9162907319
'adieu,1.6094379124
'air,1.6094379124
'alack,1.6094379124
'alas,1.6094379124
'all,1.6094379124
'amen',1.6094379124
'and,0.2231435513
'arise:,1.6094379124
'art,1.6094379124
'as,0.9162907319
'at,1.6094379124
'awake,1.6094379124
'ay,1.6094379124
'behold,1.6094379124
'bid,1.6094379124
'bonnet,1.6094379124
'but,0.5108256238
'by,0.9162907319
'call,1.6094379124
'can,1.6094379124
'cannot',1.6094379124
'chaste',1.6094379124
'cide,1.6094379124
'come,1.6094379124
'courageous,1.6094379124
'daughter,1.6094379124
'dear,1.6094379124
'desire,1.6094379124
'did,1.6094379124
'didst,1.6094379124
'disturb,1.6094379124
'do,1.6094379124
'dost,1.6094379124
'even,1.6094379124
'expected,1.6094379124
'fair,0.5108256238
'farewell,1.6094379124
'father,1.6094379124
'few,1.6094379124
'fie,0.9162907319
'flint,1.6094379124
'fondling,1.6094379124
'fool,1.6094379124
'for,0.5108256238
'fore,1.6094379124
'gainst,0.0000000000
'gan,0.9162907319
'gentle,1.6094379124
'gins,1.6094379124
'give,1.6094379124
'go,1.6094379124
'good,1.6094379124
'greeing,1.6094379124
'grim,1.6094379124
'had,0.2231435513
'hadst,1.6094379124
'hard,1.6094379124
'hast,0.9162907319
'have,1.6094379124
'he,0.9162907319
'he',1.6094379124
'her,1.6094379124
'here,0.9162907319
'his,0.5108256238
'holla,1.6094379124
'how,0.9162907319
'hues',1.6094379124
'i,0.5108256238
'if,0.9162907319
'in,0.5108256238
'is,1.6094379124
'it,0.5108256238
'kill,1.6094379124
'leave,1.6094379124
'lest,1.6094379124
'let,0.9162907319
'lie,1.6094379124
'lo,0.9162907319
'long,1.6094379124
'look,0.9162907319
'love,1.6094379124
'love',1.6094379124
'lucrece,1.6094379124
'madam,1.6094379124
'make,1.6094379124
'many,1.6094379124
'mine,1.6094379124
'mis,1.6094379124
'miss;,1.6094379124
'mongst,1.6094379124
'more,1.6094379124
'my,0.9162907319
'nay,1.6094379124
'nights,1.6094379124
'no,0.5108256238
'nor,0.5108256238
'not,1.6094379124
'now,0.5108256238
'o,0.2231435513
'on,0.9162907319
'once,1.6094379124
'out,1.6094379124
'over,1.6094379124
'pity,0.9162907319
'point'st,1.6094379124
'poor,0.9162907319
'pure,1.6094379124
'reward,1.6094379124
'say,1.6094379124
'scape,1.6094379124
'scapeth,1.6094379124
'scoped,1.6094379124
'shall,1.6094379124
'shameful,1.6094379124
'she,1.6094379124
'she's,1.6094379124
'show,1.6094379124
'since,1.6094379124
'small,1.6094379124
'so,0.5108256238
'some,1.6094379124
'sometime,1.6094379124
'stand,1.6094379124
'such,1.6094379124
'sweet,1.6094379124
't,0.9162907319
'tarquin,1.6094379124
'tarquin',1.6094379124
'tereu,1.6094379124
'that,0.9162907319
'the,0.5108256238
'then,0.9162907319
'therefore,1.6094379124
'these,1.6094379124
'they,1.6094379124
'think,1.6094379124
'this,0.2231435513
'thou,0.5108256238
'though,1.6094379124
'thrice,1.6094379124
'thus,0.2231435513
'thy,0.5108256238
'time's,1.6094379124
'tis,0.0000000000
'to,0.9162907319
'torches,1.6094379124
'touch,1.6094379124
'truth,1.6094379124
'twas,0.9162907319
'tween,0.9162907319
'twere,1.6094379124
'twixt,0.2231435513
'unless,1.6094379124
'unruly,1.6094379124
'upon,1.6094379124
'vilia,1.6094379124
'vouchsafe,1.6094379124
'wander,1.6094379124
'well,0.9162907319
'were,0.9162907319
'what,0.9162907319
'when,0.9162907319
'where,0.9162907319
'who,1.6094379124
'why,0.5108256238
'will,1.6094379124
'will',1.6094379124
'with,1.6094379124
'without,1.6094379124
'witness,1.6094379124
'woe,0.9162907319
'wonder,1.6094379124
'yea,1.6094379124
'yet,0.9162907319
'you,0.9162907319
'young,1.6094379124
'your,1.6094379124
[,0.9162907319
],0.9162907319
a,0.0000000000
abate,1.6094379124
abettor,1.6094379124
abhor,0.2231435513
abide,0.5108256238
abide;,0.9162907319
able,1.6094379124
abomination,1.6094379124
abomination;,1.6094379124
abominations,1.6094379124
about,0.5108256238
above,0.5108256238
abridgement,1.6094379124
abroad,1.6094379124
absence,0.9162907319
absent,1.6094379124
absolute,1.6094379124
absolution;,1.6094379124
abstaining:,1.6094379124
abundance,1.6094379124
abundant,1.6094379124
abuse,0.5108256238
abuse:,1.6094379124
abused,1.6094379124
abused;,1.6094379124
abuses,1.6094379124
abuses:,1.6094379124
abuses;,1.6094379124
abusing,1.6094379124
abysm,1.6094379124
accent,1.6094379124
accents,0.9162907319
acceptable,1.6094379124
acceptance,0.5108256238
accessary,0.9162907319
accident,1.6094379124
accident;,1.6094379124
accidental,1.6094379124
accidents,1.6094379124
acclamation,1.6094379124
accompanied,1.6094379124
accomplish'd,1.6094379124
accomplishment,1.6094379124
accorded,1.6094379124
according,1.6094379124
account,0.9162907319
account;,1.6094379124
accounted,1.6094379124
accumulate;,1.6094379124
accurst,1.6094379124
accuse,1.6094379124
accusing,1.6094379124
ache,0.9162907319
achieve,1.6094379124
achilles',1.6094379124
acknowledge,1.6094379124
acquaintance,0.9162907319
acquainted,0.9162907319
acquit,1.6094379124
across,1.6094379124
act,0.2231435513
action,0.9162907319
action;,1.6094379124
active,1.6094379124
actor,0.9162907319
actors,1.6094379124
acts,1.6094379124
acture,1.6094379124
add,0.9162907319
added,0.5108256238
adder,0.9162907319
adder's,1.6094379124
addeth,1.6094379124
addict,1.6094379124
adding,1.6094379124
addition,1.6094379124
additions;,1.6094379124
address'd,1.6094379124
adds,0.9162907319
adieu;,1.6094379124
adjunct,0.9162907319
admiration,1.6094379124
admire,1.6094379124
admire:,1.6094379124
admired,0.9162907319
admiring,1.6094379124
admit,1.6094379124
admits,1.6094379124
admitted,1.6094379124
ado,1.6094379124
adon,0.9162907319
adon's,1.6094379124
adonis,0.5108256238
adonis',1.6094379124
adons,1.6094379124
adore,0.5108256238
adored,1.6094379124
adorn,1.6094379124
adulterate,0.5108256238
advance,0.5108256238
advantage,0.5108256238
adventurer,1.6094379124
adverse,1.6094379124
advice,0.9162907319
advice;,1.6094379124
advised,0.5108256238
advisedly,0.9162907319
advocate,1.6094379124
aetna,1.6094379124
afar,0.9162907319
afeard,1.6094379124
affable,1.6094379124
affairs,0.9162907319
affected,1.6094379124
affectedly,1.6094379124
affection,0.5108256238
affection's,0.9162907319
affections,0.9162907319
afflict,1.6094379124
afflicted,1.6094379124
afford,0.9162907319
affords,0.9162907319
affright,1.6094379124
affright;,1.6094379124
afloat,1.6094379124
afraid:,1.6094379124
afraid;,0.9162907319
afresh,1.6094379124
after,0.5108256238
afterwards,1.6094379124
again,0.0000000000
again:,0.9162907319
again;,0.9162907319
against,0.2231435513
age,0.0000000000
age's,0.9162907319
age;,0.9162907319
aged,1.6094379124
agents,1.6094379124
ages,1.6094379124
aggravate,1.6094379124
agree,1.6094379124
agrees,1.6094379124
agrees:,1.6094379124
agues,1.6094379124
ah,0.5108256238
aid,0.5108256238
aid:,1.6094379124
aidance,1.6094379124
aids,1.6094379124
aim,0.5108256238
air,0.2231435513
air:,0.9162907319
air;,1.6094379124
airy,1.6094379124
ajax,1.6094379124
ajax',1.6094379124
alabaster,0.9162907319
alack,0.9162907319
alarm,1.6094379124
alarms,1.6094379124
alarum,1.6094379124
alarums,1.6094379124
alas,0.5108256238
alchemy,1.6094379124
alchemy;,1.6094379124
alien,1.6094379124
alight,1.6094379124
alike,1.6094379124
alive,0.2231435513
all,0.0000000000
all;,0.9162907319
allay'd,1.6094379124
allege,1.6094379124
allotted,1.6094379124
allow,1.6094379124
allow:,1.6094379124
allure,1.6094379124
almighty,1.6094379124
almost,0.9162907319
alms,1.6094379124
aloes,1.6094379124
aloft,0.9162907319
alone,0.2231435513
alone:,0.9162907319
alone;,0.9162907319
along,1.6094379124
aloof,1.6094379124
aloud:,1.6094379124
already,0.9162907319
altar,1.6094379124
altars,1.6094379124
alter,0.9162907319
alter'd,1.6094379124
alteration,1.6094379124
altering,1.6094379124
alters,1.6094379124
although,0.5108256238
altogether,1.6094379124
always,0.5108256238
am,0.0000000000
amain,1.6094379124
amaze,1.6094379124
amazed,0.9162907319
amazed:,1.6094379124
amazedly,1.6094379124
amazes;,1.6094379124
amazeth,1.6094379124
amber,0.9162907319
ambition,1.6094379124
ambitious,1.6094379124
ambush,0.9162907319
amend;,1.6094379124
amended;,1.6094379124
amending:,1.6094379124
amends,0.9162907319
amid,1.6094379124
amiss,1.6094379124
amiss:,1.6094379124
among,0.5108256238
among:,1.6094379124
amongst,1.6094379124
amorous,1.6094379124
amorously,1.6094379124
amplify,1.6094379124
an,0.0000000000
anatomized,1.6094379124
anchor'd,1.6094379124
ancient,1.6094379124
and,0.0000000000
anew,0.9162907319
anew:,1.6094379124
angel,0.9162907319
anger,0.2231435513
angry,0.5108256238
annex'd,1.6094379124
annexed,1.6094379124
annexions,1.6094379124
annoy,0.9162907319
annoy;,0.9162907319
anon,0.0000000000
another,0.2231435513
another's,0.5108256238
another;,1.6094379124
answer,0.2231435513
answer'd,0.9162907319
answering,1.6094379124
answers,0.5108256238
anthem,0.9162907319
anticipate,1.6094379124
antics,1.6094379124
antique,1.6094379124
antiquities,1.6094379124
antiquity,1.6094379124
any,0.2231435513
apace:,1.6094379124
apace;,1.6094379124
apollo,1.6094379124
apologies,1.6094379124
appaid,1.6094379124
appalled,1.6094379124
appals,1.6094379124
apparel,1.6094379124
apparitions,1.6094379124
appeal,0.9162907319
appear,0.5108256238
appear:,1.6094379124
appear;,0.9162907319
appearance,1.6094379124
appearing,1.6094379124
appears,0.2231435513
appertainings,1.6094379124
appetite,0.2231435513
appetite;,1.6094379124
appetites,1.6094379124
apple,1.6094379124
applied,0.9162907319
applying,0.5108256238
approach,0.9162907319
approve,1.6094379124
april,0.5108256238
april's,1.6094379124
apt,0.9162907319
aptly,0.9162907319
aptness,1.6094379124
aqua,1.6094379124
arabian,1.6094379124
arbitrators,1.6094379124
arch,1.6094379124
ardea,1.6094379124
are,0.0000000000
are:,1.6094379124
are;,0.9162907319
argued,1.6094379124
argument,0.5108256238
argument;,1.6094379124
arguments,1.6094379124
aright,1.6094379124
arise,1.6094379124
arise:,1.6094379124
ariseth,1.6094379124
arising,1.6094379124
arm,1.6094379124
arm'd,0.9162907319
arm;,1.6094379124
armed,0.9162907319
armed;,1.6094379124
armies,1.6094379124
armour,1.6094379124
arms,0.2231435513
arms:,1.6094379124
arms;,1.6094379124
army,1.6094379124
array,1.6094379124
array;,1.6094379124
arrest,0.9162907319
arrival,1.6094379124
arrive,1.6094379124
arrived,1.6094379124
arrow,1.6094379124
art,0.0000000000
art's,1.6094379124
art;,1.6094379124
arts,1.6094379124
as,0.0000000000
ashamed,1.6094379124
ashes,0.9162907319
ashy,0.9162907319
aside,1.6094379124
aside:,1.6094379124
aside;,1.6094379124
